iter	MultiClass	Accuracy
8055	0.9229691997	0.5971375563
8056	0.9229596307	0.5971375563
8057	0.9229462576	0.5968725152
8058	0.9229311504	0.5971375563
8059	0.9229165917	0.5971375563
8060	0.9228985652	0.5971375563
8061	0.9228865118	0.5971375563
8062	0.9228764701	0.5971375563
8063	0.9228731875	0.5971375563
8064	0.9228626704	0.5971375563
8065	0.922851462	0.5971375563
8066	0.9228342568	0.5971375563
8067	0.9228261884	0.5971375563
8068	0.9228178315	0.5971375563
8069	0.9227982147	0.5974025974
8070	0.9227910689	0.5974025974
8071	0.9227799512	0.5974025974
8072	0.9227763802	0.5974025974
8073	0.9227645488	0.5974025974
8074	0.9227543626	0.5976676385
8075	0.9227382099	0.5974025974
8076	0.9227245792	0.5974025974
8077	0.9227138769	0.5974025974
8078	0.9226918504	0.5976676385
8079	0.9226793571	0.5976676385
8080	0.9226679999	0.5976676385
8081	0.9226610707	0.5976676385
8082	0.9226526606	0.5976676385
8083	0.922643962	0.5976676385
8084	0.9226367419	0.5976676385
8085	0.9226264108	0.5976676385
8086	0.9226125939	0.5976676385
8087	0.9226030819	0.5976676385
8088	0.9225945087	0.5976676385
8089	0.9225782714	0.5976676385
8090	0.9225693781	0.5976676385
8091	0.9225496404	0.5976676385
8092	0.9225415583	0.5976676385
8093	0.9225315368	0.5976676385
8094	0.9225220187	0.5976676385
8095	0.9225114271	0.5976676385
8096	0.9225015314	0.5976676385
8097	0.9224883896	0.5976676385
8098	0.9224756562	0.5976676385
8099	0.9224707693	0.5976676385
8100	0.9224655711	0.5976676385
8101	0.9224528252	0.5976676385
8102	0.9224442434	0.5976676385
8103	0.9224367256	0.5979326796
8104	0.9224200796	0.5979326796
8105	0.9224174596	0.5979326796
8106	0.9224100275	0.5979326796
8107	0.9223971993	0.5979326796
8108	0.9223911187	0.5979326796
8109	0.9223819178	0.5979326796
8110	0.9223706349	0.5979326796
8111	0.9223609096	0.5981977206
8112	0.9223521945	0.5981977206
8113	0.9223424209	0.5981977206
8114	0.9223351204	0.5979326796
8115	0.9223174653	0.5981977206
8116	0.9223074402	0.5981977206
8117	0.9222927848	0.5981977206
8118	0.9222805394	0.5981977206
8119	0.9222729265	0.5981977206
8120	0.922260245	0.5981977206
8121	0.9222423248	0.5984627617
8122	0.9222338524	0.5984627617
8123	0.9222150247	0.5984627617
8124	0.9222044558	0.5984627617
8125	0.9221938815	0.5984627617
8126	0.9221880647	0.5984627617
8127	0.9221731627	0.5984627617
8128	0.9221612546	0.5984627617
8129	0.9221401326	0.5981977206
8130	0.922127662	0.5981977206
8131	0.9221155675	0.5981977206
8132	0.9221020737	0.5981977206
8133	0.9220900713	0.5981977206
8134	0.9220709909	0.5981977206
8135	0.9220658384	0.5984627617
8136	0.9220584846	0.5984627617
8137	0.9220397994	0.5979326796
8138	0.9220197423	0.5981977206
8139	0.9220082639	0.5979326796
8140	0.9219904792	0.5981977206
8141	0.9219708276	0.5981977206
8142	0.9219639637	0.5981977206
8143	0.9219563738	0.5981977206
8144	0.9219455146	0.5987278028
8145	0.9219279106	0.5987278028
8146	0.9219158858	0.5987278028
8147	0.9218957108	0.5987278028
8148	0.9218776464	0.5987278028
8149	0.9218592687	0.5989928439
8150	0.9218526971	0.5987278028
8151	0.9218473746	0.5987278028
8152	0.9218396366	0.5987278028
8153	0.9218288036	0.5987278028
8154	0.921824144	0.5984627617
8155	0.9218094225	0.5981977206
8156	0.9218000511	0.5984627617
8157	0.9217854798	0.5984627617
8158	0.9217661628	0.5984627617
8159	0.9217536525	0.5987278028
8160	0.9217464654	0.5987278028
8161	0.9217373448	0.5987278028
8162	0.9217198047	0.5987278028
8163	0.9217046737	0.5987278028
8164	0.9216940356	0.5987278028
8165	0.921686118	0.5987278028
8166	0.9216692594	0.5987278028
8167	0.9216479412	0.5989928439
8168	0.9216247806	0.5989928439
8169	0.9216174748	0.5989928439
8170	0.9216039082	0.5989928439
8171	0.9215886294	0.5989928439
8172	0.9215734611	0.5989928439
8173	0.9215595043	0.5989928439
8174	0.9215505584	0.5989928439
8175	0.9215282353	0.5989928439
8176	0.9215091093	0.5989928439
8177	0.9214979678	0.5989928439
8178	0.9214735632	0.5989928439
8179	0.9214572892	0.5989928439
8180	0.9214428199	0.5989928439
8181	0.9214259493	0.599257885
8182	0.9214146608	0.599257885
8183	0.9213981863	0.599257885
8184	0.9213862255	0.5989928439
8185	0.9213776661	0.599257885
8186	0.9213669315	0.5987278028
8187	0.9213503591	0.5989928439
8188	0.9213390163	0.5989928439
8189	0.9213296303	0.5989928439
8190	0.9213225004	0.5989928439
8191	0.9213060569	0.5989928439
8192	0.9212866726	0.5989928439
8193	0.9212725845	0.5989928439
8194	0.9212493518	0.5989928439
8195	0.9212391562	0.599257885
8196	0.9212214495	0.599257885
8197	0.9212051593	0.5989928439
8198	0.9211901686	0.599257885
8199	0.9211755949	0.5989928439
8200	0.9211539295	0.599257885
8201	0.9211440112	0.599257885
8202	0.9211311552	0.599257885
8203	0.9211138661	0.599257885
8204	0.9210962725	0.599257885
8205	0.921077568	0.599257885
8206	0.9210644772	0.599257885
8207	0.9210541063	0.599257885
8208	0.9210487216	0.5989928439
8209	0.9210300327	0.599257885
8210	0.9210175273	0.599257885
8211	0.9209951727	0.599257885
8212	0.9209849423	0.599257885
8213	0.9209733789	0.599257885
8214	0.9209571718	0.5995229261
8215	0.9209401969	0.5995229261
8216	0.9209336519	0.599257885
8217	0.9209222368	0.5995229261
8218	0.9209103334	0.5995229261
8219	0.9208983541	0.5995229261
8220	0.9208849276	0.5995229261
8221	0.9208730116	0.5995229261
8222	0.9208507654	0.5995229261
8223	0.9208365684	0.5995229261
8224	0.920815382	0.599257885
8225	0.9208075803	0.599257885
8226	0.9207863545	0.599257885
8227	0.9207774662	0.5995229261
8228	0.9207668247	0.5995229261
8229	0.920745128	0.5995229261
8230	0.920732958	0.5995229261
8231	0.9207241327	0.5997879671
8232	0.9207179282	0.5997879671
8233	0.9206964447	0.5997879671
8234	0.9206848244	0.5997879671
8235	0.9206624836	0.5995229261
8236	0.9206565345	0.5997879671
8237	0.9206440177	0.5995229261
8238	0.9206331069	0.5995229261
8239	0.9206206494	0.5995229261
8240	0.9206019572	0.5997879671
8241	0.9205915895	0.5995229261
8242	0.9205724675	0.5997879671
8243	0.9205691413	0.5997879671
8244	0.9205557375	0.6000530082
8245	0.9205406762	0.6000530082
8246	0.9205290646	0.6000530082
8247	0.9205191369	0.6000530082
8248	0.9205047427	0.6000530082
8249	0.9204931824	0.6000530082
8250	0.9204677343	0.6000530082
8251	0.9204530102	0.6000530082
8252	0.920445836	0.6000530082
8253	0.9204376403	0.6000530082
8254	0.9204241959	0.6000530082
8255	0.9204170394	0.5997879671
8256	0.9203969403	0.6000530082
8257	0.9203711593	0.6000530082
8258	0.9203589356	0.6000530082
8259	0.9203521117	0.6000530082
8260	0.9203443405	0.6000530082
8261	0.9203290463	0.6000530082
8262	0.920320044	0.6000530082
8263	0.9203108742	0.6000530082
8264	0.9203027042	0.6000530082
8265	0.9202909348	0.6000530082
8266	0.9202722655	0.6003180493
8267	0.9202645265	0.6003180493
8268	0.9202533543	0.6003180493
8269	0.9202323814	0.6003180493
8270	0.9202148678	0.6000530082
8271	0.9201926838	0.6005830904
8272	0.9201872788	0.6005830904
8273	0.9201674396	0.6005830904
8274	0.9201599953	0.6005830904
8275	0.9201483156	0.6005830904
8276	0.9201338827	0.6005830904
8277	0.9201127998	0.6005830904
8278	0.9200965553	0.6005830904
8279	0.9200803328	0.6005830904
8280	0.9200664737	0.6005830904
8281	0.9200519564	0.6005830904
8282	0.9200438279	0.6005830904
8283	0.9200274685	0.6005830904
8284	0.920012541	0.6005830904
8285	0.9200072147	0.6005830904
8286	0.9199978061	0.6005830904
8287	0.9199871477	0.6005830904
8288	0.9199707359	0.6005830904
8289	0.9199517153	0.6005830904
8290	0.9199395487	0.6005830904
8291	0.919926777	0.6005830904
8292	0.9199169326	0.6005830904
8293	0.919901457	0.6005830904
8294	0.9198874274	0.6005830904
8295	0.9198783773	0.6005830904
8296	0.9198603079	0.6005830904
8297	0.9198451706	0.6005830904
8298	0.9198376109	0.6005830904
8299	0.9198251647	0.6005830904
8300	0.9198099534	0.6008481315
8301	0.9198028738	0.6008481315
8302	0.9197973309	0.6008481315
8303	0.9197873822	0.6011131725
8304	0.9197818852	0.6011131725
8305	0.919767581	0.6008481315
8306	0.9197501629	0.6008481315
8307	0.9197347972	0.6011131725
8308	0.9197228362	0.6011131725
8309	0.9197052264	0.6011131725
8310	0.9196965262	0.6011131725
8311	0.919681683	0.6011131725
8312	0.9196650364	0.6008481315
8313	0.9196507493	0.6008481315
8314	0.9196433734	0.6008481315
8315	0.9196317922	0.6008481315
8316	0.9196238904	0.6008481315
8317	0.9196024337	0.6008481315
8318	0.9195956742	0.6008481315
8319	0.9195806016	0.6008481315
8320	0.9195654671	0.6011131725
8321	0.9195443683	0.6011131725
8322	0.9195251306	0.6011131725
8323	0.919520388	0.6008481315
8324	0.919509677	0.6008481315
8325	0.919491964	0.6011131725
8326	0.9194879595	0.6011131725
8327	0.9194768113	0.6011131725
8328	0.919470961	0.6011131725
8329	0.9194506201	0.6011131725
8330	0.9194406001	0.6011131725
8331	0.9194336075	0.6011131725
8332	0.9194228401	0.6013782136
8333	0.9194128372	0.6011131725
8334	0.9194032947	0.6013782136
8335	0.91938744	0.6013782136
8336	0.9193779312	0.6013782136
8337	0.9193652102	0.6016432547
8338	0.9193530599	0.6016432547
8339	0.9193463579	0.6016432547
8340	0.9193344651	0.6016432547
8341	0.9193147704	0.6016432547
8342	0.9193073769	0.6016432547
8343	0.9192925194	0.6016432547
8344	0.9192690531	0.6016432547
8345	0.9192620535	0.6016432547
8346	0.9192444217	0.6016432547
8347	0.919233648	0.6013782136
8348	0.919217454	0.6016432547
8349	0.9192034178	0.6016432547
8350	0.919184119	0.6016432547
8351	0.9191617594	0.6016432547
8352	0.9191501086	0.6016432547
8353	0.9191394186	0.6016432547
8354	0.9191294874	0.6016432547
8355	0.9191140917	0.6016432547
8356	0.9190990591	0.6016432547
8357	0.9190790415	0.6016432547
8358	0.9190661726	0.6016432547
8359	0.9190541869	0.6016432547
8360	0.9190465501	0.6016432547
8361	0.9190273912	0.6016432547
8362	0.9190168475	0.6016432547
8363	0.9190021412	0.6016432547
8364	0.9189837067	0.6016432547
8365	0.9189768197	0.6016432547
8366	0.9189549261	0.6016432547
8367	0.9189455217	0.6016432547
8368	0.9189404511	0.6016432547
8369	0.9189264586	0.6019082958
8370	0.9189112099	0.6019082958
8371	0.9189077013	0.6019082958
8372	0.9188910532	0.6019082958
8373	0.9188834074	0.6019082958
8374	0.9188694938	0.6019082958
8375	0.9188559039	0.6019082958
8376	0.9188459561	0.6019082958
8377	0.9188279374	0.6019082958
8378	0.9188166751	0.6019082958
8379	0.9188060814	0.6019082958
8380	0.9187961392	0.6019082958
8381	0.9187849251	0.6021733369
8382	0.9187653906	0.6021733369
8383	0.9187578638	0.6021733369
8384	0.9187494114	0.6019082958
8385	0.918737759	0.6021733369
8386	0.9187273555	0.6021733369
8387	0.9187087306	0.6019082958
8388	0.9186949195	0.6019082958
8389	0.9186807312	0.6021733369
8390	0.9186664813	0.6021733369
8391	0.9186528006	0.6021733369
8392	0.91864075	0.6021733369
8393	0.9186270251	0.6021733369
8394	0.9186166082	0.6021733369
8395	0.918604598	0.6021733369
8396	0.9185949765	0.6021733369
8397	0.9185819036	0.6021733369
8398	0.9185701688	0.6021733369
8399	0.9185622626	0.6021733369
8400	0.9185446035	0.6021733369
8401	0.9185299657	0.6021733369
8402	0.9185209936	0.6021733369
8403	0.9184929925	0.6021733369
8404	0.9184804431	0.6021733369
8405	0.9184685519	0.6021733369
8406	0.9184599281	0.6021733369
8407	0.9184370918	0.6021733369
8408	0.918423828	0.6021733369
8409	0.9184187438	0.6019082958
8410	0.9183973228	0.6021733369
8411	0.9183844667	0.6021733369
8412	0.9183701427	0.6021733369
8413	0.9183587772	0.6021733369
8414	0.9183524041	0.6021733369
8415	0.9183353088	0.6021733369
8416	0.9183277491	0.6021733369
8417	0.9183114166	0.6021733369
8418	0.9182989952	0.6021733369
8419	0.9182783688	0.6021733369
8420	0.9182637564	0.6021733369
8421	0.9182561371	0.6024383779
8422	0.918236044	0.6021733369
8423	0.9182257743	0.6021733369
8424	0.9182103707	0.6024383779
8425	0.9181936728	0.6024383779
8426	0.918175928	0.6021733369
8427	0.9181573661	0.6021733369
8428	0.9181445112	0.6021733369
8429	0.918139713	0.6021733369
8430	0.9181223324	0.6021733369
8431	0.9181063027	0.6021733369
8432	0.9180940336	0.6024383779
8433	0.918085554	0.602703419
8434	0.9180749861	0.602703419
8435	0.9180604171	0.6024383779
8436	0.9180455313	0.6024383779
8437	0.9180275498	0.602703419
8438	0.9180158884	0.602703419
8439	0.9180081494	0.602703419
8440	0.9179968632	0.6021733369
8441	0.9179805691	0.6024383779
8442	0.9179710584	0.6024383779
8443	0.9179603182	0.6024383779
8444	0.9179464785	0.6021733369
8445	0.9179422476	0.6021733369
8446	0.9179242366	0.6024383779
8447	0.9179079461	0.602703419
8448	0.9178900182	0.602703419
8449	0.9178703932	0.602703419
8450	0.9178619933	0.602703419
8451	0.9178489822	0.602703419
8452	0.9178289651	0.6029684601
8453	0.9178207091	0.6029684601
8454	0.9178108547	0.6029684601
8455	0.9177921283	0.6034985423
8456	0.9177854485	0.6034985423
8457	0.9177709027	0.6034985423
8458	0.917761113	0.6034985423
8459	0.9177516571	0.6034985423
8460	0.9177423228	0.6032335012
8461	0.9177216743	0.6032335012
8462	0.9177166776	0.6032335012
8463	0.9177034369	0.6032335012
8464	0.917694697	0.6032335012
8465	0.917685066	0.6034985423
8466	0.9176756569	0.6034985423
8467	0.9176526317	0.6034985423
8468	0.9176375293	0.6034985423
8469	0.9176211576	0.6034985423
8470	0.9175978757	0.6037635834
8471	0.9175840601	0.6037635834
8472	0.9175674025	0.6037635834
8473	0.9175518653	0.6037635834
8474	0.9175387089	0.6037635834
8475	0.9175270756	0.6037635834
8476	0.9175213313	0.6037635834
8477	0.9175097529	0.6040286244
8478	0.9175016617	0.6040286244
8479	0.917486475	0.6040286244
8480	0.9174777551	0.6040286244
8481	0.9174571283	0.6040286244
8482	0.9174456225	0.6040286244
8483	0.9174344889	0.6040286244
8484	0.9174309229	0.6040286244
8485	0.9174220164	0.6042936655
8486	0.9174039857	0.6042936655
8487	0.9173805936	0.6042936655
8488	0.9173715717	0.6042936655
8489	0.9173663456	0.6042936655
8490	0.9173583823	0.6042936655
8491	0.9173425176	0.6042936655
8492	0.917333958	0.6042936655
8493	0.9173171834	0.6045587066
8494	0.9173079097	0.6042936655
8495	0.9173006287	0.6045587066
8496	0.9172848856	0.6042936655
8497	0.9172739122	0.6042936655
8498	0.9172596091	0.6042936655
8499	0.9172510877	0.6042936655
8500	0.9172370925	0.6042936655
8501	0.9172174844	0.6042936655
8502	0.9172037343	0.6042936655
8503	0.9171993601	0.6045587066
8504	0.9171837583	0.6042936655
8505	0.9171633583	0.6042936655
8506	0.9171541353	0.6045587066
8507	0.917144123	0.6045587066
8508	0.9171284415	0.6042936655
8509	0.9171163585	0.6042936655
8510	0.9171004377	0.6042936655
8511	0.917093765	0.6042936655
8512	0.9170890245	0.6042936655
8513	0.9170739756	0.6042936655
8514	0.9170589918	0.6045587066
8515	0.9170540293	0.6045587066
8516	0.9170498873	0.6045587066
8517	0.9170361716	0.6042936655
8518	0.917015946	0.6045587066
8519	0.9170005647	0.6048237477
8520	0.9169924704	0.6048237477
8521	0.9169865917	0.6045587066
8522	0.9169809741	0.6045587066
8523	0.9169713861	0.6048237477
8524	0.9169527125	0.6045587066
8525	0.9169441824	0.6045587066
8526	0.9169232261	0.6048237477
8527	0.9169118982	0.6048237477
8528	0.9169016759	0.6048237477
8529	0.9168864522	0.6045587066
8530	0.916877161	0.6048237477
8531	0.9168624546	0.6048237477
8532	0.9168524732	0.6048237477
8533	0.9168393051	0.6048237477
8534	0.9168256285	0.6048237477
8535	0.9168095806	0.6045587066
8536	0.9167993536	0.6045587066
8537	0.9167869002	0.6042936655
8538	0.9167775777	0.6045587066
8539	0.9167693759	0.6045587066
8540	0.9167556798	0.6045587066
8541	0.9167464888	0.6045587066
8542	0.9167241184	0.6045587066
8543	0.9167007611	0.6045587066
8544	0.91668564	0.6048237477
8545	0.9166635976	0.6048237477
8546	0.9166507121	0.6050887888
8547	0.9166335327	0.6050887888
8548	0.9166138956	0.6050887888
8549	0.9166015401	0.6050887888
8550	0.9165844695	0.6050887888
8551	0.9165685993	0.6050887888
8552	0.9165509606	0.6050887888
8553	0.916541232	0.6050887888
8554	0.9165264083	0.6050887888
8555	0.9165148364	0.6050887888
8556	0.9165013446	0.6050887888
8557	0.9164882976	0.6050887888
8558	0.9164787984	0.6050887888
8559	0.9164706487	0.6050887888
8560	0.9164488175	0.6050887888
8561	0.9164398617	0.6050887888
8562	0.9164186315	0.6050887888
8563	0.9164056067	0.6050887888
8564	0.9163926676	0.6050887888
8565	0.9163786644	0.6050887888
8566	0.9163736974	0.6050887888
8567	0.9163629859	0.6050887888
8568	0.9163509454	0.6050887888
8569	0.9163364361	0.6050887888
8570	0.9163260284	0.6050887888
8571	0.9163148084	0.6050887888
8572	0.9163087836	0.6050887888
8573	0.9163063851	0.6050887888
8574	0.9162891383	0.6050887888
8575	0.9162776179	0.6050887888
8576	0.9162617846	0.6050887888
8577	0.9162499031	0.6050887888
8578	0.916239165	0.6050887888
8579	0.9162332715	0.6050887888
8580	0.9162227592	0.6050887888
8581	0.9162103478	0.6050887888
8582	0.9161955325	0.6048237477
8583	0.916189275	0.6048237477
8584	0.9161811762	0.6050887888
8585	0.9161688492	0.6050887888
8586	0.9161587711	0.6053538298
8587	0.9161443363	0.6050887888
8588	0.9161401871	0.6053538298
8589	0.9161280577	0.6050887888
8590	0.9161098438	0.6050887888
8591	0.9160919077	0.6053538298
8592	0.9160761025	0.6053538298
8593	0.9160686037	0.6053538298
8594	0.9160431519	0.6053538298
8595	0.9160259544	0.6056188709
8596	0.9160145702	0.6056188709
8597	0.916002729	0.6056188709
8598	0.9159849238	0.6053538298
8599	0.9159713357	0.6050887888
8600	0.9159639483	0.6050887888
8601	0.9159473999	0.6053538298
8602	0.9159319639	0.6053538298
8603	0.9159259658	0.6053538298
8604	0.9159123111	0.6053538298
8605	0.9158980651	0.6056188709
8606	0.9158853882	0.6053538298
8607	0.9158759894	0.6053538298
8608	0.9158626259	0.6053538298
8609	0.9158517079	0.6050887888
8610	0.9158334024	0.6053538298
8611	0.9158146393	0.6053538298
8612	0.9157981958	0.6053538298
8613	0.9157857708	0.6053538298
8614	0.9157762964	0.6056188709
8615	0.9157604383	0.6056188709
8616	0.9157519898	0.6056188709
8617	0.9157434199	0.6056188709
8618	0.9157319988	0.6056188709
8619	0.9157109084	0.605883912
8620	0.9156994715	0.605883912
8621	0.9156924108	0.605883912
8622	0.9156691241	0.6056188709
8623	0.9156523473	0.6056188709
8624	0.9156443782	0.6056188709
8625	0.9156315383	0.6056188709
8626	0.9156186445	0.605883912
8627	0.9156119043	0.605883912
8628	0.9155932159	0.6053538298
8629	0.915582808	0.605883912
8630	0.9155659139	0.605883912
8631	0.9155580713	0.605883912
8632	0.9155434128	0.6061489531
8633	0.9155346273	0.6061489531
8634	0.9155243118	0.6061489531
8635	0.91551487	0.6061489531
8636	0.9155049256	0.6061489531
8637	0.9154962831	0.6061489531
8638	0.915474369	0.6061489531
8639	0.9154569641	0.6061489531
8640	0.9154465283	0.6061489531
8641	0.9154314839	0.6061489531
8642	0.9154166871	0.6061489531
8643	0.9154095653	0.6061489531
8644	0.9153914059	0.6061489531
8645	0.9153829831	0.6061489531
8646	0.9153687384	0.6061489531
8647	0.9153566185	0.6061489531
8648	0.9153517652	0.6061489531
8649	0.9153439372	0.6061489531
8650	0.9153284544	0.6061489531
8651	0.9153168484	0.6061489531
8652	0.9153020898	0.6061489531
8653	0.915285128	0.6061489531
8654	0.9152712739	0.6061489531
8655	0.9152580022	0.6061489531
8656	0.9152407356	0.6061489531
8657	0.9152265952	0.6061489531
8658	0.9152161547	0.6061489531
8659	0.9152066057	0.6061489531
8660	0.9151948385	0.6061489531
8661	0.9151830121	0.6061489531
8662	0.9151703574	0.6061489531
8663	0.9151580156	0.6064139942
8664	0.9151478536	0.6061489531
8665	0.9151279115	0.605883912
8666	0.9151120915	0.6061489531
8667	0.9150912066	0.6061489531
8668	0.9150795557	0.6061489531
8669	0.9150663479	0.6061489531
8670	0.9150574944	0.6064139942
8671	0.9150436557	0.6064139942
8672	0.9150381871	0.6064139942
8673	0.9150291519	0.6064139942
8674	0.915019901	0.6064139942
8675	0.9150093612	0.6061489531
8676	0.914987843	0.6064139942
8677	0.9149761557	0.6064139942
8678	0.9149520903	0.6066790353
8679	0.9149379103	0.6066790353
8680	0.9149239867	0.6066790353
8681	0.9149083769	0.6066790353
8682	0.9148997601	0.6066790353
8683	0.9148870136	0.6066790353
8684	0.9148759798	0.6066790353
8685	0.9148669151	0.6066790353
8686	0.9148511899	0.6066790353
8687	0.9148359565	0.6066790353
8688	0.9148274839	0.6066790353
8689	0.9148147854	0.6064139942
8690	0.914808851	0.6064139942
8691	0.9148017624	0.6064139942
8692	0.9147919614	0.6064139942
8693	0.9147796453	0.6064139942
8694	0.9147637581	0.6066790353
8695	0.9147519138	0.6066790353
8696	0.9147423227	0.6066790353
8697	0.9147343484	0.6069440763
8698	0.9147176955	0.6066790353
8699	0.9147060595	0.6066790353
8700	0.9146864836	0.6069440763
8701	0.9146812003	0.6069440763
8702	0.9146633213	0.6069440763
8703	0.9146447474	0.6069440763
8704	0.9146326891	0.6069440763
8705	0.9146114987	0.6069440763
8706	0.91459156	0.6072091174
8707	0.9145833472	0.6072091174
8708	0.9145735136	0.6072091174
8709	0.9145602122	0.6069440763
8710	0.9145533716	0.6069440763
8711	0.9145451721	0.6069440763
8712	0.914541442	0.6069440763
8713	0.9145257937	0.6072091174
8714	0.9145066513	0.6069440763
8715	0.914496458	0.6069440763
8716	0.9144846646	0.6069440763
8717	0.9144684036	0.6069440763
8718	0.9144461551	0.6069440763
8719	0.9144356872	0.6069440763
8720	0.9144146718	0.6069440763
8721	0.9144033037	0.6069440763
8722	0.9143841132	0.6069440763
8723	0.9143666854	0.6069440763
8724	0.914353199	0.6072091174
8725	0.9143436216	0.6072091174
8726	0.9143356693	0.6069440763
8727	0.9143107131	0.6069440763
8728	0.9143029757	0.6072091174
8729	0.9142915528	0.6072091174
8730	0.9142783892	0.6072091174
8731	0.9142723564	0.6072091174
8732	0.9142592822	0.6072091174
8733	0.9142503416	0.6072091174
8734	0.914245524	0.6072091174
8735	0.9142376496	0.6072091174
8736	0.9142272952	0.6074741585
8737	0.9142158595	0.6074741585
8738	0.9141951178	0.6072091174
8739	0.9141818812	0.6072091174
8740	0.9141729354	0.6072091174
8741	0.9141513936	0.6072091174
8742	0.9141432402	0.6072091174
8743	0.9141240135	0.6072091174
8744	0.9141104064	0.6072091174
8745	0.9140954702	0.6072091174
8746	0.9140836123	0.6072091174
8747	0.9140728825	0.6072091174
8748	0.9140579743	0.6072091174
8749	0.9140499338	0.6072091174
8750	0.9140343797	0.6077391996
8751	0.9140210443	0.6077391996
8752	0.9140012529	0.6077391996
8753	0.9139952815	0.6077391996
8754	0.9139806348	0.6077391996
8755	0.913966801	0.6074741585
8756	0.9139594	0.6074741585
8757	0.9139442375	0.6074741585
8758	0.9139348277	0.6074741585
8759	0.9139279461	0.6074741585
8760	0.9139178776	0.6074741585
8761	0.9139085372	0.6074741585
8762	0.9138996742	0.6074741585
8763	0.9138941245	0.6074741585
8764	0.9138799975	0.6074741585
8765	0.9138638015	0.6074741585
8766	0.9138501907	0.6077391996
8767	0.9138419733	0.6077391996
8768	0.9138289045	0.6077391996
8769	0.9138218972	0.6074741585
8770	0.9138099559	0.6080042407
8771	0.9137897915	0.6080042407
8772	0.9137779803	0.6080042407
8773	0.9137559052	0.6080042407
8774	0.9137403228	0.6080042407
8775	0.9137321597	0.6080042407
8776	0.9137217212	0.6080042407
8777	0.9137125976	0.6080042407
8778	0.9136876595	0.6080042407
8779	0.9136768021	0.6080042407
8780	0.9136634897	0.6080042407
8781	0.9136423474	0.6080042407
8782	0.9136312649	0.6080042407
8783	0.9136190303	0.6080042407
8784	0.9136143824	0.6080042407
8785	0.9136038837	0.6080042407
8786	0.9135925243	0.6080042407
8787	0.9135706815	0.6080042407
8788	0.9135541353	0.6080042407
8789	0.9135288094	0.6080042407
8790	0.9135095408	0.6080042407
8791	0.9134875848	0.6080042407
8792	0.913474477	0.6080042407
8793	0.9134630135	0.6080042407
8794	0.913452571	0.6080042407
8795	0.9134289859	0.6080042407
8796	0.9134117896	0.6080042407
8797	0.9133990501	0.6080042407
8798	0.913388765	0.6080042407
8799	0.9133733049	0.6080042407
8800	0.9133585885	0.6080042407
8801	0.9133447152	0.6080042407
8802	0.9133419647	0.6080042407
8803	0.9133349124	0.6080042407
8804	0.9133299943	0.6080042407
8805	0.9133152134	0.6080042407
8806	0.9133031538	0.6080042407
8807	0.9132857241	0.6080042407
8808	0.913276865	0.6080042407
8809	0.9132649349	0.6080042407
8810	0.9132535386	0.6080042407
8811	0.9132417778	0.6082692817
8812	0.913234407	0.6082692817
8813	0.913218024	0.6082692817
8814	0.9132098484	0.6085343228
8815	0.9131898542	0.6085343228
8816	0.9131811613	0.6085343228
8817	0.9131655304	0.6085343228
8818	0.913150916	0.6085343228
8819	0.913139812	0.6085343228
8820	0.9131265678	0.6085343228
8821	0.9131074192	0.6085343228
8822	0.9130887776	0.6085343228
8823	0.9130693814	0.6085343228
8824	0.9130463737	0.6085343228
8825	0.9130257635	0.6087993639
8826	0.9130181712	0.609064405
8827	0.9130021525	0.6087993639
8828	0.9129891678	0.609064405
8829	0.9129658341	0.6087993639
8830	0.9129500958	0.6087993639
8831	0.9129388537	0.6087993639
8832	0.9129294025	0.609064405
8833	0.9129136776	0.6087993639
8834	0.9129052007	0.609064405
8835	0.9128964034	0.6095944871
8836	0.9128805234	0.6095944871
8837	0.9128698589	0.6093294461
8838	0.9128533872	0.609064405
8839	0.9128335473	0.609064405
8840	0.9128270228	0.6093294461
8841	0.9128094227	0.6093294461
8842	0.9128016393	0.6093294461
8843	0.91278155	0.6095944871
8844	0.9127647662	0.6098595282
8845	0.9127555602	0.6098595282
8846	0.9127466001	0.6098595282
8847	0.9127326142	0.6098595282
8848	0.9127228188	0.6095944871
8849	0.912711802	0.6095944871
8850	0.9127069297	0.6098595282
8851	0.9126904989	0.6095944871
8852	0.9126775689	0.6098595282
8853	0.912659145	0.6098595282
8854	0.9126491576	0.6098595282
8855	0.912625122	0.6095944871
8856	0.9126072219	0.6098595282
8857	0.9125901489	0.6098595282
8858	0.9125754524	0.6098595282
8859	0.9125645386	0.6098595282
8860	0.9125538981	0.6098595282
8861	0.9125439699	0.6098595282
8862	0.9125293644	0.6098595282
8863	0.9125135901	0.6098595282
8864	0.9125012277	0.6098595282
8865	0.9124903009	0.6098595282
8866	0.9124774875	0.6098595282
8867	0.9124552388	0.6098595282
8868	0.9124397466	0.6098595282
8869	0.9124254087	0.6098595282
8870	0.9124070832	0.6098595282
8871	0.9123939255	0.6098595282
8872	0.9123745555	0.6098595282
8873	0.9123606105	0.6098595282
8874	0.9123446051	0.6098595282
8875	0.912339228	0.6098595282
8876	0.9123178393	0.6098595282
8877	0.9123055533	0.6098595282
8878	0.912292789	0.6098595282
8879	0.9122790714	0.6098595282
8880	0.9122676818	0.6098595282
8881	0.912249458	0.6098595282
8882	0.9122422105	0.6098595282
8883	0.9122304166	0.6098595282
8884	0.9122212529	0.6098595282
